"date","V1","V2","V3","V4","V5","V6","V7","V8"
"2000-05-22 06:00:05.064 UTC",2.6446,0.7404,-1.0311,4.5446,2.6574,4.2229,-12.565,-24.849
"2000-05-22 06:00:05.067 UTC",2.2446,-1.5596,-0.0311,5.4446,5.2574,20.223,-32.565,-22.849
"2000-05-22 06:00:05.072 UTC",2.9446,-6.5596,1.0689,7.3446,8.8574,58.223,-26.565,-2.8493
"2000-05-22 06:00:05.075 UTC",1.9446,-9.3596,2.3689,9.0446,9.2574,38.223,-64.565,-24.849
"2000-05-22 06:00:05.080 UTC",-0.7554,-8.7596,1.9689,14.945,10.457,74.223,-10.565,23.151
"2000-05-22 06:00:05.083 UTC",-4.3554,-5.9596,-4.7311,13.345,1.5574,30.223,91.435,121.15
"2000-05-22 06:00:05.088 UTC",-9.2554,6.0404,-13.531,16.945,-10.443,-55.777,223.44,265.15
"2000-05-22 06:00:05.092 UTC",-21.855,19.24,-25.431,18.445,-27.643,-195.78,421.43,457.15
"2000-05-22 06:00:05.095 UTC",-29.855,43.14,-41.331,16.645,-52.843,-425.78,545.43,565.15
"2000-05-22 06:00:05.100 UTC",-34.155,65.74,-52.731,18.245,-66.843,-553.78,691.43,697.15
"2000-05-22 06:00:05.103 UTC",-40.255,80.84,-65.531,11.945,-82.743,-677.78,815.43,785.15
"2000-05-22 06:00:05.108 UTC",-40.155,96.64,-71.231,5.2446,-91.443,-639.78,801.43,641.15
"2000-05-22 06:00:05.111 UTC",-23.255,96.34,-60.631,-9.7554,-79.143,-467.78,573.43,291.15
"2000-05-22 06:00:05.116 UTC",4.9446,86.94,-36.831,-24.355,-54.643,-229.78,255.44,-50.849
"2000-05-22 06:00:05.120 UTC",26.145,64.14,-14.831,-32.055,-27.443,-45.777,-38.565,-280.85
"2000-05-22 06:00:05.123 UTC",35.945,36.14,3.8689,-29.355,-4.2426,110.22,-212.56,-384.85
"2000-05-22 06:00:05.128 UTC",35.045,11.24,11.769,-20.755,10.857,174.22,-266.56,-344.85
"2000-05-22 06:00:05.131 UTC",27.245,-7.2596,12.769,-7.5554,18.557,178.22,-262.56,-260.85
"2000-05-22 06:00:05.136 UTC",17.645,-20.36,13.569,1.1446,22.957,160.22,-252.56,-208.85
"2000-05-22 06:00:05.139 UTC",11.045,-26.16,13.469,5.9446,24.057,156.22,-218.56,-146.85
"2000-05-22 06:00:05.144 UTC",8.4446,-26.86,13.669,9.7446,22.557,158.22,-200.56,-120.85
"2000-05-22 06:00:05.148 UTC",8.1446,-28.46,12.169,8.9446,20.957,150.22,-188.56,-132.85
"2000-05-22 06:00:05.151 UTC",10.745,-28.66,13.169,9.8446,21.257,140.22,-196.56,-128.85
"2000-05-22 06:00:05.156 UTC",10.345,-27.26,11.969,7.9446,20.957,132.22,-178.56,-118.85
"2000-05-22 06:00:05.159 UTC",7.3446,-27.26,12.969,7.4446,19.757,130.22,-160.56,-102.85
"2000-05-22 06:00:05.164 UTC",8.2446,-24.06,14.469,6.7446,18.357,110.22,-164.56,-110.85
"2000-05-22 06:00:05.167 UTC",5.1446,-23.36,10.869,5.2446,16.857,104.22,-164.56,-118.85
"2000-05-22 06:00:05.172 UTC",5.8446,-20.26,8.4689,3.0446,14.657,102.22,-150.56,-98.849
"2000-05-22 06:00:05.175 UTC",7.5446,-18.96,7.7689,4.1446,14.057,108.22,-122.56,-90.849
"2000-05-22 06:00:05.179 UTC",8.8446,-16.56,8.0689,8.1446,13.757,110.22,-98.565,-64.849
"2000-05-22 06:00:05.184 UTC",7.9446,-13.16,7.5689,7.9446,12.357,80.223,-122.56,-70.849
"2000-05-22 06:00:05.187 UTC",6.2446,-14.76,5.6689,6.3446,11.457,76.223,-116.56,-60.849
"2000-05-22 06:00:05.192 UTC",6.8446,-13.56,6.0689,3.9446,11.057,66.223,-96.565,-60.849
"2000-05-22 06:00:05.195 UTC",7.0446,-12.06,4.7689,4.4446,10.357,72.223,-80.565,-62.849
"2000-05-22 06:00:05.200 UTC",6.2446,-11.66,5.5689,4.2446,7.8574,62.223,-70.565,-54.849
"2000-05-22 06:00:05.203 UTC",4.0446,-12.06,4.0689,2.9446,7.8574,54.223,-70.565,-62.849
"2000-05-22 06:00:05.207 UTC",5.2446,-8.1596,5.0689,4.5446,8.3574,50.223,-62.565,-38.849
"2000-05-22 06:00:05.212 UTC",4.2446,-9.4596,2.5689,3.2446,7.2574,40.223,-72.565,-44.849
"2000-05-22 06:00:05.215 UTC",4.7446,-9.3596,2.6689,6.3446,8.0574,50.223,-42.565,-22.849
"2000-05-22 06:00:05.220 UTC",4.4446,-10.06,0.2689,6.7446,6.8574,32.223,-50.565,-40.849
"2000-05-22 06:00:05.223 UTC",1.3446,-8.9596,-0.7311,5.9446,5.8574,34.223,-44.565,-30.849
"2000-05-22 06:00:05.228 UTC",1.6446,-6.3596,1.6689,6.5446,5.8574,38.223,-30.565,-18.849
"2000-05-22 06:00:05.231 UTC",2.9446,-5.2596,1.9689,4.0446,5.1574,40.223,-14.565,-0.8493
"2000-05-22 06:00:05.235 UTC",3.8446,-4.3596,3.3689,2.7446,4.7574,30.223,-24.565,-4.8493
"2000-05-22 06:00:05.240 UTC",2.9446,-4.8596,0.2689,2.3446,2.1574,20.223,-36.565,-30.849
"2000-05-22 06:00:05.243 UTC",1.8446,-4.8596,-0.9311,3.1446,2.8574,26.223,-32.565,-16.849
"2000-05-22 06:00:05.248 UTC",3.1446,-4.2596,-1.8311,4.6446,2.2574,28.223,-22.565,-8.8493
"2000-05-22 06:00:05.251 UTC",4.4446,-3.6596,0.0689,3.4446,2.8574,42.223,-6.565,13.151
"2000-05-22 06:00:05.256 UTC",5.2446,-2.6596,0.5689,0.7446,2.2574,32.223,-8.565,-4.8493
"2000-05-22 06:00:05.259 UTC",3.0446,-3.6596,-0.8311,0.4446,1.2574,20.223,-26.565,-24.849
"2000-05-22 06:00:05.264 UTC",1.2446,-2.8596,0.9689,4.3446,1.5574,34.223,-2.565,-10.849
"2000-05-22 06:00:05.268 UTC",2.1446,-2.6596,-0.9311,3.3446,-0.0426,0.2229,-8.565,-6.8493
"2000-05-22 06:00:05.271 UTC",0.1446,-0.0596,-2.1311,4.7446,0.4574,10.223,1.435,15.151
"2000-05-22 06:00:05.276 UTC",0.7446,0.9404,-4.1311,3.3446,-0.9426,0.2229,-6.565,9.1507
"2000-05-22 06:00:05.279 UTC",2.4446,0.5404,-1.9311,2.8446,0.0574,24.223,-2.565,5.1507
"2000-05-22 06:00:05.284 UTC",1.2446,0.3404,-4.6311,1.8446,-0.9426,10.223,7.435,27.151
"2000-05-22 06:00:05.287 UTC",0.1446,2.1404,-3.3311,3.8446,0.5574,22.223,27.435,25.151
"2000-05-22 06:00:05.292 UTC",-0.4554,-0.9596,-4.1311,3.9446,0.0574,-9.7771,1.435,5.1507
"2000-05-22 06:00:05.296 UTC",-1.5554,0.7404,-4.6311,4.6446,0.7574,-5.7771,17.435,11.151
"2000-05-22 06:00:05.299 UTC",1.5446,3.4404,-4.4311,5.9446,1.0574,-13.777,11.435,7.1507
"2000-05-22 06:00:05.304 UTC",5.3446,10.04,-6.0311,7.6446,4.4574,4.2229,31.435,37.151
"2000-05-22 06:00:05.307 UTC",14.845,15.04,-10.931,7.5446,4.8574,-1.7771,37.435,23.151
"2000-05-22 06:00:05.312 UTC",16.445,17.94,-18.431,6.9446,-0.2426,-7.7771,27.435,19.151
"2000-05-22 06:00:05.315 UTC",8.7446,14.14,-18.931,4.1446,-6.9426,-7.7771,43.435,43.151
"2000-05-22 06:00:05.320 UTC",-7.2554,-0.1596,-12.031,-0.0554,-13.743,-25.777,35.435,49.151
"2000-05-22 06:00:05.324 UTC",-17.155,-8.0596,-1.4311,0.1446,-12.343,-41.777,23.435,25.151
"2000-05-22 06:00:05.327 UTC",-14.055,-6.3596,-1.3311,2.4446,-7.0426,-21.777,35.435,31.151
"2000-05-22 06:00:05.332 UTC",-7.7554,-1.5596,-5.3311,2.0446,-5.3426,-37.777,49.435,49.151
"2000-05-22 06:00:05.335 UTC",-2.5554,4.0404,-5.7311,2.6446,-3.8426,-27.777,47.435,35.151
"2000-05-22 06:00:05.340 UTC",-4.0554,5.3404,-6.1311,2.3446,-3.2426,-35.777,51.435,43.151
"2000-05-22 06:00:05.343 UTC",-3.2554,6.5404,-6.2311,0.8446,-3.4426,-33.777,55.435,55.151
"2000-05-22 06:00:05.348 UTC",-3.9554,6.7404,-5.5311,3.0446,-2.6426,-19.777,57.435,47.151
"2000-05-22 06:00:05.351 UTC",-4.5554,4.5404,-6.1311,2.4446,-5.4426,-39.777,45.435,53.151
"2000-05-22 06:00:05.355 UTC",-2.1554,5.3404,-4.2311,5.3446,-4.1426,-29.777,39.435,41.151
"2000-05-22 06:00:05.360 UTC",-1.7554,3.8404,-4.5311,1.9446,-3.9426,-47.777,45.435,41.151
"2000-05-22 06:00:05.363 UTC",-1.0554,4.8404,-4.9311,1.6446,-2.7426,-35.777,33.435,21.151
"2000-05-22 06:00:05.368 UTC",-2.9554,2.5404,-3.6311,1.7446,-2.7426,-47.777,29.435,23.151
"2000-05-22 06:00:05.371 UTC",-2.9554,3.8404,-3.4311,3.6446,-1.6426,-7.7771,51.435,51.151
"2000-05-22 06:00:05.376 UTC",-1.4554,4.0404,-3.1311,6.6446,-1.3426,-25.777,27.435,47.151
"2000-05-22 06:00:05.379 UTC",-1.7554,4.7404,-2.2311,4.9446,0.9574,4.2229,53.435,67.151
"2000-05-22 06:00:05.383 UTC",-0.7554,4.8404,-1.0311,3.1446,1.1574,-5.7771,9.435,21.151
"2000-05-22 06:00:05.388 UTC",-1.6554,1.9404,0.7689,4.0446,2.3574,4.2229,15.435,27.151
"2000-05-22 06:00:05.391 UTC",-2.7554,0.2404,-0.3311,3.3446,3.1574,-5.7771,-4.565,11.151
"2000-05-22 06:00:05.396 UTC",-1.1554,-0.3596,-0.1311,1.6446,2.9574,4.2229,-2.565,9.1507
"2000-05-22 06:00:05.399 UTC",1.0446,-0.8596,1.2689,3.2446,3.6574,22.223,-16.565,-0.8493
"2000-05-22 06:00:05.404 UTC",0.2446,-3.4596,3.0689,3.5446,5.1574,34.223,-10.565,1.1507
"2000-05-22 06:00:05.407 UTC",2.1446,-2.3596,1.6689,2.4446,6.0574,28.223,-22.565,-14.849
"2000-05-22 06:00:05.411 UTC",2.6446,-2.3596,1.1689,0.4446,5.2574,16.223,-58.565,-50.849
"2000-05-22 06:00:05.416 UTC",3.4446,-3.5596,1.7689,1.1446,5.4574,42.223,-44.565,-44.849
"2000-05-22 06:00:05.419 UTC",5.3446,-4.7596,2.2689,1.3446,5.2574,38.223,-56.565,-72.849
"2000-05-22 06:00:05.424 UTC",5.4446,-5.0596,2.2689,0.6446,6.0574,60.223,-48.565,-56.849
"2000-05-22 06:00:05.427 UTC",5.6446,-4.1596,1.6689,-1.7554,5.2574,58.223,-42.565,-54.849
"2000-05-22 06:00:05.432 UTC",6.4446,-3.8596,0.7689,-5.6554,3.3574,36.223,-70.565,-88.849
"2000-05-22 06:00:05.435 UTC",6.6446,-1.4596,2.1689,-1.5554,3.4574,58.223,-62.565,-72.849
"2000-05-22 06:00:05.440 UTC",6.2446,-3.4596,2.4689,-0.2554,3.2574,38.223,-54.565,-62.849
"2000-05-22 06:00:05.444 UTC",7.5446,-0.6596,5.7689,1.3446,4.5574,44.223,-58.565,-72.849
"2000-05-22 06:00:05.447 UTC",7.2446,-2.4596,4.8689,-0.5554,4.3574,36.223,-52.565,-66.849
"2000-05-22 06:00:05.452 UTC",6.8446,-2.6596,3.2689,-0.5554,2.9574,26.223,-56.565,-64.849
"2000-05-22 06:00:05.455 UTC",6.7446,-1.9596,3.9689,0.7446,2.1574,36.223,-44.565,-52.849
"2000-05-22 06:00:05.460 UTC",6.9446,-0.8596,2.4689,0.5446,0.6574,24.223,-48.565,-58.849
"2000-05-22 06:00:05.463 UTC",6.7446,-0.1596,2.9689,1.2446,1.0574,26.223,-48.565,-60.849
"2000-05-22 06:00:05.468 UTC",7.9446,-0.0596,3.6689,2.5446,1.5574,26.223,-42.565,-54.849
"2000-05-22 06:00:05.472 UTC",5.8446,-0.9596,1.6689,3.4446,4.0574,34.223,-28.565,-48.849
"2000-05-22 06:00:05.475 UTC",6.3446,0.2404,2.4689,3.8446,4.6574,30.223,-26.565,-40.849
"2000-05-22 06:00:05.480 UTC",6.7446,-0.3596,2.8689,0.6446,2.3574,16.223,-28.565,-46.849
"2000-05-22 06:00:05.483 UTC",5.3446,-0.3596,2.0689,2.6446,2.8574,18.223,-22.565,-34.849
"2000-05-22 06:00:05.488 UTC",3.2446,-2.5596,0.7689,4.7446,2.3574,4.2229,-28.565,-32.849
"2000-05-22 06:00:05.491 UTC",1.9446,-0.7596,-0.3311,3.0446,2.3574,-11.777,-32.565,-22.849
"2000-05-22 06:00:05.496 UTC",1.8446,-0.1596,-0.1311,3.0446,1.9574,14.223,-12.565,-16.849
"2000-05-22 06:00:05.500 UTC",1.4446,0.2404,-0.8311,0.2446,1.6574,8.2229,-12.565,-0.8493
"2000-05-22 06:00:05.503 UTC",2.5446,-1.1596,2.3689,2.7446,1.1574,6.2229,-20.565,-18.849
"2000-05-22 06:00:05.508 UTC",1.8446,-1.0596,0.0689,4.1446,0.8574,10.223,-18.565,-18.849
"2000-05-22 06:00:05.511 UTC",2.0446,-0.2596,-1.5311,6.7446,0.9574,18.223,-6.565,-6.8493
"2000-05-22 06:00:05.516 UTC",3.8446,-0.4596,-2.3311,4.8446,1.4574,14.223,-2.565,-18.849
"2000-05-22 06:00:05.519 UTC",3.4446,-0.6596,-2.4311,3.6446,0.8574,2.2229,-4.565,-18.849
"2000-05-22 06:00:05.524 UTC",1.8446,-0.9596,-2.0311,3.5446,2.4574,12.223,13.435,3.1507
"2000-05-22 06:00:05.527 UTC",1.7446,0.5404,-1.5311,1.5446,1.1574,-3.7771,-12.565,-16.849
"2000-05-22 06:00:05.531 UTC",1.4446,0.9404,-0.2311,0.5446,0.7574,8.2229,5.435,1.1507
"2000-05-22 06:00:05.536 UTC",0.5446,-0.8596,-0.1311,2.2446,0.0574,2.2229,3.435,5.1507
"2000-05-22 06:00:05.539 UTC",1.6446,0.8404,-1.8311,3.8446,-2.0426,-9.7771,-4.565,-0.8493
"2000-05-22 06:00:05.544 UTC",0.9446,2.2404,-2.4311,4.5446,-2.3426,-7.7771,-12.565,-18.849
"2000-05-22 06:00:05.547 UTC",-0.0554,1.9404,-1.2311,1.3446,-2.7426,-9.7771,-0.565,-0.8493
"2000-05-22 06:00:05.552 UTC",0.4446,1.9404,-2.2311,1.5446,-2.4426,8.2229,7.435,-6.8493
"2000-05-22 06:00:05.555 UTC",0.3446,1.0404,-2.7311,2.8446,-1.8426,2.2229,1.435,-8.8493
"2000-05-22 06:00:05.559 UTC",0.1446,0.6404,-2.8311,1.3446,0.2574,4.2229,15.435,13.151
"2000-05-22 06:00:05.564 UTC",2.4446,2.8404,-1.1311,0.4446,0.2574,-7.7771,-14.565,-18.849
"2000-05-22 06:00:05.567 UTC",0.7446,0.7404,-2.4311,0.4446,-0.0426,-5.7771,-6.565,-26.849
"2000-05-22 06:00:05.572 UTC",0.0446,-1.2596,-0.2311,2.6446,1.8574,-1.7771,-6.565,-12.849
"2000-05-22 06:00:05.575 UTC",-1.2554,-2.5596,-1.2311,1.3446,3.9574,8.2229,3.435,-10.849
"2000-05-22 06:00:05.580 UTC",0.4446,-0.2596,-3.1311,-0.2554,2.3574,6.2229,-4.565,-16.849
"2000-05-22 06:00:05.583 UTC",0.7446,1.3404,-4.5311,0.1446,2.2574,2.2229,-2.565,-8.8493
"2000-05-22 06:00:05.588 UTC",0.0446,0.5404,-2.8311,0.6446,2.5574,10.223,3.435,1.1507
"2000-05-22 06:00:05.592 UTC",0.4446,3.2404,-2.9311,0.1446,1.9574,-5.7771,-6.565,-2.8493
"2000-05-22 06:00:05.595 UTC",1.2446,4.0404,-4.0311,1.7446,1.6574,8.2229,11.435,5.1507
"2000-05-22 06:00:05.600 UTC",0.6446,3.0404,-4.5311,2.1446,0.0574,-7.7771,-2.565,-16.849
"2000-05-22 06:00:05.603 UTC",0.2446,-1.3596,-2.9311,1.0446,-0.0426,2.2229,-4.565,-22.849
"2000-05-22 06:00:05.608 UTC",-0.0554,-1.2596,-2.9311,1.6446,-1.2426,0.2229,-6.565,-16.849
"2000-05-22 06:00:05.611 UTC",0.7446,2.1404,-2.8311,2.2446,-0.1426,0.2229,1.435,-12.849
"2000-05-22 06:00:05.616 UTC",1.2446,1.6404,-2.2311,1.4446,-1.0426,-7.7771,-10.565,-10.849
"2000-05-22 06:00:05.620 UTC",1.2446,2.2404,-3.5311,3.2446,-1.4426,2.2229,-2.565,-8.8493
"2000-05-22 06:00:05.623 UTC",3.0446,3.7404,-2.3311,3.8446,-0.9426,0.2229,3.435,-6.8493
"2000-05-22 06:00:05.628 UTC",2.5446,2.0404,-3.6311,4.0446,0.1574,16.223,21.435,5.1507
"2000-05-22 06:00:05.631 UTC",2.1446,1.1404,-2.6311,5.0446,1.4574,12.223,1.435,1.1507
"2000-05-22 06:00:05.636 UTC",1.5446,1.8404,-3.7311,4.3446,1.0574,8.2229,9.435,-4.8493
"2000-05-22 06:00:05.639 UTC",1.6446,3.0404,-4.8311,3.8446,-0.7426,-19.777,-22.565,-24.849
"2000-05-22 06:00:05.644 UTC",0.1446,2.9404,-3.8311,2.5446,-1.6426,10.223,15.435,-0.8493
"2000-05-22 06:00:05.648 UTC",-0.3554,1.8404,-4.1311,2.6446,-2.2426,0.2229,5.435,-8.8493
"2000-05-22 06:00:05.651 UTC",1.5446,2.2404,-3.7311,4.5446,-1.8426,20.223,33.435,19.151
"2000-05-22 06:00:05.656 UTC",2.7446,1.3404,-2.6311,4.3446,-1.1426,-7.7771,-8.565,-22.849
"2000-05-22 06:00:05.659 UTC",0.5446,0.4404,-2.8311,3.0446,-1.9426,-11.777,-2.565,-4.8493
"2000-05-22 06:00:05.664 UTC",0.6446,0.2404,-4.7311,2.8446,-1.5426,-3.7771,-2.565,-12.849
"2000-05-22 06:00:05.667 UTC",0.8446,0.0404,-3.6311,3.7446,-1.6426,0.2229,1.435,-6.8493
"2000-05-22 06:00:05.672 UTC",1.4446,0.8404,-2.7311,4.3446,-0.6426,18.223,17.435,11.151
"2000-05-22 06:00:05.675 UTC",-1.0554,1.2404,-3.6311,3.2446,-1.7426,8.2229,9.435,7.1507
"2000-05-22 06:00:05.679 UTC",0.0446,1.4404,-1.6311,4.3446,-1.0426,18.223,15.435,7.1507
"2000-05-22 06:00:05.684 UTC",-0.1554,0.1404,-1.4311,2.5446,-3.0426,-13.777,-18.565,-14.849
"2000-05-22 06:00:05.687 UTC",-0.9554,0.4404,-3.2311,3.3446,-3.5426,20.223,23.435,23.151
"2000-05-22 06:00:05.692 UTC",1.2446,3.1404,-3.6311,3.0446,-4.5426,10.223,13.435,7.1507
"2000-05-22 06:00:05.695 UTC",0.6446,2.8404,-3.5311,2.9446,-4.0426,24.223,25.435,17.151
"2000-05-22 06:00:05.700 UTC",-0.3554,3.6404,-5.0311,4.3446,-3.7426,6.2229,13.435,29.151
"2000-05-22 06:00:05.703 UTC",-3.2554,1.8404,-6.3311,4.2446,-3.7426,8.2229,15.435,45.151
"2000-05-22 06:00:05.707 UTC",-3.7554,2.1404,-6.3311,5.5446,-2.0426,32.223,33.435,39.151
"2000-05-22 06:00:05.712 UTC",-3.2554,2.5404,-7.7311,5.6446,-1.8426,14.223,27.435,39.151
"2000-05-22 06:00:05.715 UTC",-3.5554,3.2404,-7.8311,8.5446,-1.0426,26.223,49.435,51.151
"2000-05-22 06:00:05.720 UTC",-3.2554,5.3404,-7.1311,8.9446,-1.2426,32.223,65.435,57.151
"2000-05-22 06:00:05.723 UTC",-3.4554,5.5404,-7.5311,6.5446,-2.5426,30.223,57.435,53.151
"2000-05-22 06:00:05.728 UTC",-3.6554,4.2404,-5.8311,6.8446,-2.4426,40.223,43.435,25.151
"2000-05-22 06:00:05.731 UTC",-2.4554,3.8404,-5.9311,5.8446,-3.2426,38.223,39.435,31.151
"2000-05-22 06:00:05.735 UTC",0.5446,3.9404,-3.7311,5.3446,-0.6426,10.223,17.435,21.151
"2000-05-22 06:00:05.740 UTC",2.3446,4.5404,-3.0311,6.8446,2.2574,-23.777,9.435,15.151
"2000-05-22 06:00:05.743 UTC",6.1446,7.2404,-6.0311,6.5446,4.2574,-21.777,17.435,9.1507
"2000-05-22 06:00:05.748 UTC",13.745,12.14,-8.5311,4.3446,6.8574,-33.777,5.435,-2.8493
"2000-05-22 06:00:05.751 UTC",21.445,20.94,-12.531,3.8446,2.9574,-31.777,7.435,-8.8493
"2000-05-22 06:00:05.756 UTC",17.545,19.54,-17.031,1.1446,-3.0426,-25.777,-0.565,-18.849
"2000-05-22 06:00:05.759 UTC",7.3446,10.64,-14.131,-0.5554,-8.3426,-33.777,-18.565,-30.849
"2000-05-22 06:00:05.764 UTC",-9.2554,-5.8596,-4.5311,-2.6554,-10.643,-33.777,-10.565,-14.849
"2000-05-22 06:00:05.768 UTC",-13.555,-10.06,6.6689,-3.9554,-5.5426,-13.777,-4.565,-12.849
"2000-05-22 06:00:05.771 UTC",-3.8554,-4.2596,8.5689,-3.5554,-1.5426,-11.777,-14.565,-22.849
"2000-05-22 06:00:05.776 UTC",3.2446,1.2404,6.3689,-2.2554,2.8574,-1.7771,-22.565,-28.849
"2000-05-22 06:00:05.779 UTC",5.6446,-0.9596,4.5689,-0.9554,3.2574,8.2229,-2.565,-4.8493
"2000-05-22 06:00:05.784 UTC",6.3446,0.5404,3.1689,-1.8554,2.1574,-7.7771,-28.565,-44.849
"2000-05-22 06:00:05.787 UTC",3.0446,-0.0596,3.7689,-0.8554,3.1574,-1.7771,-18.565,-38.849
"2000-05-22 06:00:05.792 UTC",3.3446,-1.5596,2.6689,-3.5554,2.7574,4.2229,-8.565,-22.849
"2000-05-22 06:00:05.796 UTC",4.1446,-3.5596,1.7689,-4.2554,0.7574,-13.777,-32.565,-46.849
"2000-05-22 06:00:05.799 UTC",4.5446,-2.4596,1.1689,-3.2554,1.0574,14.223,-14.565,-20.849
"2000-05-22 06:00:05.804 UTC",4.6446,-3.1596,-1.3311,-2.4554,0.0574,-1.7771,-6.565,-10.849
"2000-05-22 06:00:05.807 UTC",3.4446,-0.6596,1.1689,-0.8554,0.7574,-7.7771,-24.565,-32.849
"2000-05-22 06:00:05.812 UTC",2.3446,-1.5596,-0.9311,-1.8554,0.1574,-3.7771,-14.565,-16.849
"2000-05-22 06:00:05.815 UTC",1.2446,-0.9596,-0.9311,0.8446,-0.6426,2.2229,-2.565,-0.8493
"2000-05-22 06:00:05.820 UTC",2.2446,-0.7596,0.3689,-0.4554,0.0574,-5.7771,-18.565,-22.849
"2000-05-22 06:00:05.824 UTC",2.3446,-2.5596,-0.4311,-0.0554,-0.0426,2.2229,-0.565,-4.8493
"2000-05-22 06:00:05.827 UTC",2.1446,1.0404,-0.7311,1.5446,-1.3426,4.2229,-12.565,-12.849
"2000-05-22 06:00:05.832 UTC",1.5446,0.9404,0.8689,-0.3554,-1.3426,-5.7771,-10.565,-18.849
"2000-05-22 06:00:05.835 UTC",0.9446,-0.7596,-0.7311,1.0446,-2.9426,-3.7771,-10.565,-12.849
"2000-05-22 06:00:05.840 UTC",2.0446,-1.5596,-1.4311,0.0446,-4.5426,-3.7771,-2.565,-8.8493
"2000-05-22 06:00:05.843 UTC",2.2446,-0.1596,-2.1311,-1.0554,-3.3426,6.2229,-8.565,-6.8493
"2000-05-22 06:00:05.848 UTC",2.9446,-1.6596,0.0689,0.8446,-0.3426,38.223,-26.565,-2.8493
"2000-05-22 06:00:05.851 UTC",1.3446,-7.3596,1.9689,2.7446,1.1574,44.223,-54.565,-10.849
"2000-05-22 06:00:05.855 UTC",0.7446,-10.16,3.7689,3.9446,2.7574,78.223,-38.565,-4.8493
"2000-05-22 06:00:05.860 UTC",-1.6554,-10.66,2.0689,5.2446,1.3574,86.223,3.435,29.151
"2000-05-22 06:00:05.863 UTC",-2.8554,-3.3596,-2.4311,6.5446,-5.0426,40.223,81.435,83.151
"2000-05-22 06:00:05.868 UTC",-10.655,5.5404,-12.531,9.4446,-15.543,-53.777,225.44,257.15
"2000-05-22 06:00:05.871 UTC",-19.255,22.64,-24.931,10.345,-30.743,-203.78,397.44,435.15
"2000-05-22 06:00:05.876 UTC",-27.855,44.84,-39.431,10.145,-51.443,-397.78,545.43,577.15
"2000-05-22 06:00:05.879 UTC",-31.355,65.74,-50.631,8.4446,-69.343,-587.78,661.43,691.15
"2000-05-22 06:00:05.883 UTC",-39.955,82.14,-61.531,7.3446,-83.743,-711.78,765.43,755.15
"2000-05-22 06:00:05.888 UTC",-40.655,95.94,-67.431,1.6446,-90.043,-699.78,727.43,597.15
"2000-05-22 06:00:05.891 UTC",-21.855,99.44,-56.431,-9.9554,-76.943,-509.78,519.43,291.15
"2000-05-22 06:00:05.896 UTC",7.0446,86.64,-34.831,-21.855,-51.643,-279.78,225.44,-28.849
"2000-05-22 06:00:05.899 UTC",26.345,60.14,-11.931,-28.255,-26.543,-75.777,-52.565,-266.85
"2000-05-22 06:00:05.904 UTC",35.645,29.64,5.9689,-25.255,-3.7426,104.22,-204.56,-352.85
"2000-05-22 06:00:05.907 UTC",34.545,6.2404,12.369,-19.855,10.957,188.22,-236.56,-298.85
"2000-05-22 06:00:05.911 UTC",26.645,-12.86,16.169,-8.7554,19.457,196.22,-246.56,-252.85
"2000-05-22 06:00:05.916 UTC",16.045,-25.76,14.669,-0.6554,22.357,168.22,-230.56,-192.85
"2000-05-22 06:00:05.919 UTC",10.345,-28.76,12.069,5.7446,23.857,166.22,-206.56,-154.85
"2000-05-22 06:00:05.924 UTC",8.1446,-29.46,14.269,8.4446,25.557,182.22,-194.56,-126.85
"2000-05-22 06:00:05.927 UTC",6.6446,-30.46,13.369,6.2446,25.057,186.22,-162.56,-106.85
"2000-05-22 06:00:05.932 UTC",7.2446,-28.66,12.169,4.3446,22.157,144.22,-200.56,-144.85
"2000-05-22 06:00:05.935 UTC",6.0446,-29.96,13.069,5.0446,22.457,160.22,-168.56,-114.85
"2000-05-22 06:00:05.940 UTC",5.5446,-30.26,14.569,4.4446,20.057,134.22,-162.56,-104.85
"2000-05-22 06:00:05.944 UTC",6.3446,-27.16,14.769,4.8446,19.357,132.22,-142.56,-84.849
"2000-05-22 06:00:05.947 UTC",3.5446,-24.66,14.069,6.6446,19.057,114.22,-150.56,-104.85
"2000-05-22 06:00:05.952 UTC",2.2446,-24.96,10.869,6.1446,17.057,112.22,-130.56,-82.849
"2000-05-22 06:00:05.955 UTC",4.0446,-22.36,9.6689,5.3446,14.257,100.22,-118.56,-76.849
"2000-05-22 06:00:05.960 UTC",3.1446,-22.46,8.8689,3.6446,12.457,104.22,-106.56,-72.849
"2000-05-22 06:00:05.963 UTC",2.4446,-19.36,8.1689,3.9446,11.357,110.22,-90.565,-64.849
"2000-05-22 06:00:05.968 UTC",1.2446,-16.36,5.7689,3.1446,8.8574,96.223,-82.565,-56.849
"2000-05-22 06:00:05.972 UTC",2.5446,-14.06,5.4689,3.7446,7.9574,78.223,-94.565,-58.849
"2000-05-22 06:00:05.975 UTC",3.8446,-14.16,4.3689,3.3446,7.7574,86.223,-66.565,-20.849
"2000-05-22 06:00:05.980 UTC",3.4446,-11.26,4.7689,1.2446,6.3574,62.223,-78.565,-34.849
"2000-05-22 06:00:05.983 UTC",2.2446,-10.56,4.5689,1.3446,5.7574,62.223,-68.565,-36.849
"2000-05-22 06:00:05.988 UTC",0.6446,-10.36,2.4689,2.5446,5.1574,78.223,-46.565,-36.849
